supermarket_id,pop_count,dist_mean
80,3073.26207585,384.5927343050195
81,7267.96056915,285.1896383897332
82,4170.629569260001,347.09335174681286
83,12835.27235867,546.8111013582613
84,4332.43634984,354.5378726953326
85,1301.59902425,192.8297758320348
86,6571.805816159999,503.87998207442035
87,6916.52960598,345.930000062294
88,10298.642760030001,619.8214516216622
89,6896.62055481,417.93226044683695
90,13719.57817731,1158.0109586350366
91,16255.766592979999,1371.517174928289
92,36106.10037736,1699.9160422499037
93,18520.35248466,3311.9676156587516
94,11800.73987919,790.2380185360163
95,10502.979293059998,755.9574981316104
96,6985.745898279999,594.5645039866212
97,8648.770687659999,766.4038145656478
98,2744.48780626,407.76329722440187
99,32500.67275584,2140.6413142679
100,2684.8571266100003,893.6309796429185
101,13614.95710766,1402.3158346112727
102,9749.45074045,1144.1647142105332
103,9813.16716048,998.9954259106339
104,11942.7373958,881.0902822437679
105,19045.131310049997,1207.8047090623563
106,11657.29914034,1516.7292963508978
107,2571.0126184799997,480.91341371585764
108,4243.10440699,669.8313108152221
109,39471.05680022,2024.26006175352
110,11375.724390809999,1371.4798028560629
111,36738.26144453,2638.3815960356314
112,19536.96571176,728.3312832381245
113,31281.742529889998,1018.9178871692168
114,7547.503857549998,1397.0470859671977
115,14514.211187510002,1011.598213359212
116,23167.65563928,1285.5203947260034
117,16068.675463500002,1003.8124855347734
118,4689.83414479,2613.1301593028047
119,3084.02619587,630.2495091626262
120,33805.702285069994,2012.9851500848056
121,1416.26719099,375.9695146819524
122,23599.36446712,1549.3619018536792
123,17361.00549457,853.121570732559
124,3733.51911759,433.776066885803
125,28348.109277839998,3776.736145589492
126,3836.98058041,446.90523004443736
127,18937.02394885,2638.44192492039
128,10383.6182021,992.5779547188431
129,31152.08933997,1444.5092197071763
130,6441.93184843,376.2346319797652
131,10498.689445199998,1018.3671288823487
132,6158.13494067,477.20178785301744
133,1090.5470880400003,363.71362237572316
134,1983.5668436999995,361.27650293824195
135,5688.007768910001,502.4627473326556
136,2897.05553042,354.4197177507565
137,1996.5899297700003,435.3391003276562
138,4107.15529205,455.6909752578121
139,12875.57601838,620.5576482028313
140,8001.62215214,436.6159297022495
141,5603.61392567,676.9170160457085
142,2664.70836954,246.9049836306561
143,7233.28631643,381.7675986651797
144,9010.38747264,381.00968705788637
145,2687.2784173800005,319.4332709382463
146,9579.975243969999,382.194169890182
147,22538.72788234,771.4542572226001
148,2191.6860435800004,258.5672997818664
149,3599.3668119700005,294.91490337869243
150,3894.6726109300002,248.14866243228852
151,9433.397748759999,422.5716891914359
152,54233.06647009,7704.51817906197
153,9653.99224525,639.9632794024425
154,17650.881472809997,1166.0212866027753
155,4262.190655529999,1385.6919413768398
156,2990.7189964,1184.7927427643383
157,7018.237742830001,630.8776219765715
158,1441.7583713299998,438.7104949541904
159,8596.80973647,855.8671470637013
160,17513.488023629998,5251.653433148281
161,2492.5762562000004,397.5866471483139
162,6263.20048693,830.2535623540845
163,11238.398056880002,781.185002711937
164,7535.20419264,578.7572080584354
165,917.4010728600001,312.00126307215055
166,6276.19340339,656.8561694906185
167,9450.901064410002,580.533943594037
168,7450.106125709999,732.2277989535379
169,8040.4141955099985,540.9533523256626
170,3670.5820802999997,268.8477574040121
171,11255.24068369,460.3229724044681
172,6107.0974860100005,484.8320930318958
173,7285.586546300001,519.483564919952
174,4533.1328996699995,491.2817053292511
175,8862.71224203,594.8413003209068
176,7672.713069329999,445.85069196079843
177,11618.414294639999,474.3309004452691
178,8722.71965542,573.897745945861
179,698.8658211000001,452.0273143887662
180,3542.07437873,624.5797663350054
181,11209.930803790001,1406.403677982034
182,34500.01246177,3283.7020357678903
183,6405.03907789,517.2877311525513
184,28577.353466829998,2973.7677097866185
185,6478.4666112899995,558.9139122798705
186,5060.379794200002,540.2057680381557
187,11104.81522711,436.17352852151487
188,15664.29430161,546.9341505602604
189,6757.420875720001,433.3943303659955
190,2536.52619315,483.4529245576494
191,7443.1580468600005,446.03334986135684
192,1379.9909920899997,230.15435579979973
193,8577.98057372,695.594163124477
194,2755.553651159999,312.97368457072577
195,4034.670769750001,316.0572663247522
196,1290.3252179,224.69129444146773
197,3632.96943335,658.2794589203629
198,11229.163457839999,564.8747064539151
199,18392.75658273,411.06953435118834
200,1096.0333853,163.7439265617645
201,487.08067366000006,157.80211114535354
202,1368.3958807600002,773.7248232383276
203,23545.5368648,3927.4078397225207
204,8366.86395266,382.2235823923691
205,199.89165810000003,183.80040372090164
206,4259.66757181,431.0922190345443
207,6326.28141854,459.399675133494
208,1131.81363997,224.96100358294757
209,3675.20950416,333.47855024183895
210,4671.184637810002,364.49978080756784
211,9392.26033571,617.4296704346685
212,633.94893579,258.9624888505143
213,1226.8709908200003,217.25596456752837
214,7918.060569330001,525.1983034546346
215,641.4207387199999,201.6561414042309
216,3785.0967579700005,782.2808842788442
217,6029.871992960001,452.5411380719796
218,6857.36979159,705.7916014718701
219,10565.382619330001,344.54990076131173
220,1502.9636834700002,834.7919173455382
221,1885.54298884,210.06922537776865
222,3727.8675028099988,281.5171432235536
223,7097.26953965,444.235288376461
224,1542.3805681499998,227.0493231975486
225,13973.42156981,969.0763179366304
226,19814.20321103,346.27951814001256
227,4196.947771240001,546.5982509905617
228,2844.97952876,428.9187149024166
229,16032.362806799998,457.59979314646074
230,3875.15059652,1278.1750706265702
231,7163.15728408,314.66747805089517
232,25740.81309114,1308.6032662048033
233,7249.41269381,967.1063067907344
234,4765.99564015,2247.309811704455
235,3218.7071815199997,519.7612770182466
236,9927.97010441,377.26028809934235
237,5595.32799195,727.4016587622548
238,26034.190459029996,903.596665974534
239,7720.115572990004,269.41975568068216
240,9556.258589889998,721.4158307169031
241,16013.308042000002,2252.6543401196427
242,23806.168499760006,489.80921917024904
243,634.6058046400002,156.51332537837993
244,1611.5125365000004,505.0180195029036
245,2141.0591809800003,314.99102615915376
246,26847.549043439994,596.6812459156804
247,13760.569979309998,427.50895316081557
248,25448.9795332,4230.789526072823
249,1640.9162821199998,316.4287824090258
250,26302.4748414,3672.5586842576167
251,14166.32249852,2677.2902398670303
252,20509.31629164,633.0079517576803
253,22922.83189565,1241.4643834419453
254,1115.0011082,220.99905218714844
255,56053.088006590006,5741.351498847327
256,3867.36438737,590.2661276646219
257,13550.658782039998,370.474623444799
258,22681.77452738,3415.628783992876
259,14690.225076080002,1078.751389386068
260,40758.90118898,4581.275500228548
261,4012.8384690099997,376.9231018634413
262,21275.699033539997,1603.514549213431
263,23923.43667444,723.167811149303
264,3064.2728231200003,392.28257034639034
265,2639.4478163400004,3052.904401593827
266,30838.98032753,2214.272423821185
267,40996.19360141001,1552.4271316080797
268,31710.025837129997,5362.4058526369145
269,27234.86161805,2132.415970604781
270,2298.11011238,315.4275509874168
271,340.1480220600001,231.3617315133356
272,5934.04168956,1804.6928599625867
273,16945.782730680003,3222.5010314925266
274,8312.570821870002,589.3164344976128
275,2058.88656682,356.0083447790483
276,4782.523609120001,252.12517529029822
277,5868.736361020001,435.247083912815
278,6637.095074129999,407.3499862064221
279,1347.3111038399998,213.231039196624
280,4539.6072982999995,313.4166872771212
281,19946.379494300003,1452.8739339998006
282,1439.8704237799998,403.6346525535923
283,878.0702789300001,1735.642889193201
284,2769.64965501,315.32054144009777
285,6487.867637129999,862.9589562847837
286,4155.11604789,1807.8947168067452
287,22221.99439745,2757.5928738938705
288,26893.70428634,4993.166002811872
289,4849.548369890001,765.4232267281213
290,8954.23103531,1045.8205070091876
291,79528.08566437001,9120.138666412751
292,10259.95684316,1170.110486908231
293,9039.744247440001,947.437333868123
294,8148.012414749999,732.5312538470755
295,11712.07303799,1852.9206230619382
296,41481.24243309,4268.913919999468
297,9128.995251119999,1021.9985291044153
298,27087.601433459997,2106.6953343547216
299,23063.69850608,5335.407447153318
300,19542.0571785,5490.9008466013975
301,32415.99487582,1774.7004649285284
302,3986.2473120399995,465.79200871396114
303,43963.6227867,4932.975209439004
304,3020.38700806,1182.6243241433594
305,20148.612996840002,1693.1730113020362
306,35798.47033055,4838.42796916241
307,12672.494703909999,915.4418042767475
308,12694.378497419999,623.2229120301213
309,42890.67312736,2177.3127701490857
310,13052.919389129998,4200.2515440616835
311,11715.334119390001,2651.335769823049
312,4295.545445689999,393.24379616173024
313,29641.957720169998,558.9399016134481
314,15912.999988130001,854.7547259653267
315,4482.2164784999995,6213.24086751238
316,4023.7529820799996,568.0528783189409
317,6420.959374540001,475.1363668947401
318,10987.58153186,793.0536575698528
319,52730.024039590004,7246.179427421916
320,3682.6144793100007,388.7904070459046
321,9484.38816727,409.2537373666859
322,70638.58713271999,6573.85990208311
323,3797.60584296,1103.9218282018192
324,8879.5540474,1876.6582621607836
325,6363.405834730001,902.884825723096
326,4969.051558960002,439.4958737558291
327,3530.8480644599995,472.3811288484757
328,133414.79478819002,7606.2222763404325
329,11848.676401319999,1043.6005637021774
330,4420.84596983,367.5535648071926
331,48704.850872999996,9287.54933275705
332,12912.90428854,629.4236781510896
333,4791.14691261,838.0521805105318
334,58307.57283884001,3401.158946953666
335,138883.82129420002,7952.898461118905
336,4082.316853670001,301.89005251802274
337,10897.02099492,445.4495291407212
338,78182.67738539999,6059.6104890497745
339,46633.221183329995,4201.538913937829
340,29409.516248699998,3787.7242890450625
341,6686.815356380001,1916.5333350838841
342,18819.565638729997,1860.81157044742
343,25449.49977001,2674.691388776904
344,61154.990525910005,15647.30428264569
345,12441.80228618,734.7151605580019
346,7185.76985969,798.5731815008776
347,38827.805608020004,4952.969133576652
348,8480.46199905,410.97822909716206
349,131336.79191238,6951.619059156069
350,41806.62408121,3653.0994517807003
351,39877.92893737,1092.113342006454
352,35815.94937514,2705.809854334714
353,1152.1365332599999,320.4094054665676
354,11064.60724456,542.6544959444967
355,6378.79367451,9777.282854157598
356,41811.278983100005,6042.074513890472
357,11218.467058229999,3690.8205599487133
358,7262.46559314,393.5329629944225
359,15139.22115218,2100.670744603853
360,113029.76782194,6835.313764122405
361,22147.57019772,2452.7878025754276
362,20670.76466963,1479.0014623148566
363,33353.45922284,4748.642501414358
364,37483.29263199,4244.3227081088535
365,26640.93470571,2432.6713250300063
366,61241.9075034,3156.158322137346
367,6047.38812967,627.4402180172883
368,2243.8217521400006,322.7869522494109
369,52763.69632086,5379.740608306672
370,14832.618260700001,2659.2794900817553
371,37950.21973913,5423.861795838616
372,38865.14424885,5799.412511631591
373,12368.150977059999,603.2042737656185
374,59513.00732121,6848.50181963923
375,24152.405020979997,1371.0569565566384
376,48768.90691675,3267.615077198562
377,9988.697198870002,568.5777958490677
378,2658.11298111,354.8766248562577
379,20252.71274416,2515.9323108557887
380,26735.71802998,3249.409604840404
381,15499.879184829999,1530.1274437336142
382,10372.30063548,898.3947962063568
383,47134.22698842,3873.0479825313364
384,14650.34749705,1878.008770271867
385,37964.343609790005,2874.655680403583
386,9862.096797470002,536.35341149572
387,32035.77426993,3403.9068097590866
388,2195.66740454,444.5273997507366
389,17088.48036429,1156.2390631220744
390,9111.842993130002,547.286115487951
391,43079.619654309994,3262.346194289688
392,5851.473417859998,718.5055851883518
393,9409.47569706,1301.1833578980309
394,2938.73332096,602.1704395554301
395,382.2997286600001,162.07926614235748
396,7942.51030625,909.7345632579984
397,15956.19768075,2334.045759747579
398,6221.88023029,249.8691986739884
399,28206.36007332,6348.95886160089
400,13930.029427280002,1470.2162043451622
401,18010.37555116,1426.2244593482758
402,21785.274382540003,2542.7385013044827
403,12215.409676690002,1064.3709315053468
404,13141.397225899998,1088.8894685680734
405,47923.55241253,4606.111177351555
406,17277.77355502,897.2664427763387
407,12892.837357200002,1071.82684620618
408,24964.430428990003,1678.7891985362899
409,37945.240734679996,2762.306832184237
410,12351.62419794,849.5566025704749
411,6537.779854029999,519.7919556180254
412,17598.1073993,2469.5864889944264
413,30640.12893207,3775.119753126199
414,46429.36240245,4651.72317064862
415,13691.97953008,1944.8113322908755
416,10687.606159750001,5649.344699646144
417,53508.65829094,5243.3902939429045
418,18784.34966249,1288.6435025725973
419,32279.57512846,15995.246583242895
420,14539.289891940003,1271.8404717869103
421,21420.339138889998,1500.8837396682113
422,12437.899031550001,432.3256128216685
423,30904.80198919,3730.1243981600146
424,38836.680851080004,4753.718619954913
425,12023.477604569998,1702.3789677175505
426,917.29118376,209.44856017489434
427,6601.592319859999,720.4355431683426
428,22024.31375085,5505.222034715668
429,20167.11578095,3315.3895973042713
430,11497.88920375,816.4738853750056
431,26070.48193165,843.8361946490174
432,37092.691364679995,9303.44703453771
433,8758.793609729999,2586.1653506097364
434,14128.34647714,1221.4351308542364
435,29831.500233000002,3226.1547785699
436,20936.10228799,3221.422542520838
437,2752.08332824,504.6970116772465
438,18287.40473801,1198.7137971453053
439,7862.696652459999,461.02755489620796
440,3243.8745789100003,244.53751914434847
441,24366.69626237,3217.0238179708854
442,14262.678294239999,997.0171070372928
443,5448.89055531,947.1408536605458
444,40316.893255079995,2100.328378409406
445,34741.08320706,1339.7192265023389
446,62851.243543920005,5177.582643062029
447,5075.26336389,915.9137115608578
448,42955.424029559996,4443.714902509913
449,15139.24960637,2740.399568864317
450,13414.406689260002,14544.816943100686
451,8861.91160698,529.230370860574
452,1757.1286220900001,533.687586660756
453,7320.91177093,586.8648923306173
454,6046.19930253,1363.4964384181224
455,5780.99969935,541.2304015071577
456,38249.58941433,8551.475287839165
457,12089.553516520002,791.7184214930343
458,10612.94678905,1175.533166188837
459,20389.74348091,2650.0435468329288
460,33991.782873419994,917.4641631846757
461,36595.37336143,2149.753926942052
462,4530.1900362,1119.6260362214757
463,17459.227788280004,4596.069392571972
464,54494.66835048,6039.319480708246
465,8183.87561519,452.52184601913217
466,8057.78394561,438.3147515415074
467,21047.88310686,1166.6302088354705
468,10520.6853037,624.4859176978564
469,14246.11917205,560.1795638166092
470,11954.231641089998,644.57665169481
471,9825.439619059998,593.2521577302148
472,6579.80863372,653.1230586722477
473,16152.207954559999,1891.7271619925968
474,8810.53587112,864.0965390910889
475,17931.96300249,737.7575254248673
476,15960.46320754,3918.8841995127295
477,1458.4063885800003,286.9852385892082
478,5542.66223745,813.0953262460665
479,15791.56049127,7318.882671261311
480,5545.35475649,411.27302003907334
481,2401.38716969,316.2689202216573
482,25615.75437083,1216.9592479566536
483,16395.576447699998,663.5192045963554
484,43070.29311694,2509.9145283923012
485,38857.99061221,2236.764665076702
486,5689.9914352000005,668.2511596506155
487,16310.054640049999,1167.645301535028
488,1177.68281956,135.23190356042554
489,21057.94722526,1789.5254387625646
490,11913.3353614,727.1674875790094
491,1916.1562680000006,348.34878401110086
492,6795.7867635,558.0049075938872
493,4203.56707236,803.9059795531235
494,11749.157911499999,602.3063704119677
495,9323.12587686,445.93713396857504
496,5429.805308590001,1015.1852509627533
497,7331.7963022799995,1398.645526352927
498,38990.01926703,5728.3737641013295
499,6759.74051415,385.99072670431684
500,11258.309466820001,681.4367726595999
501,30919.516982169996,3841.407563265078
502,29148.08835951,2122.7931713405656
503,29226.430556700005,2769.416139990937
504,1081.93020034,227.9710245565003
505,11565.002007629999,821.4669603926066
506,2156.62196789,864.8229643674631
507,178066.71624471,12303.649938683446
508,8437.94588767,846.5571996263888
509,7979.720764970001,511.9788137898005
510,32054.955190269997,5489.564473849874
511,59197.42330701,4246.604777294831
512,10507.964310860001,1224.6640026749758
513,4506.659805479999,510.2244320251316
514,6372.473302219999,977.7835480476768
515,24505.03168475,2151.211316629577
516,12735.74828052,1429.6220284066596
517,62823.65699561,2613.145738856648
518,21269.84486673,377.03330807159165
519,19272.73147726,3903.9701753913637
520,12118.277033259998,2498.1215461163174
521,7918.93828144,619.6228471755938
522,14752.325031299999,697.3197317873859
523,28045.76480055,813.7745104091721
524,25410.27400676,3675.6409656463034
525,10909.409212960001,1637.0724373877135
526,25644.022023679998,3712.4630835571934
527,9109.211962050002,331.75709153871844
528,13042.272442720001,1025.3930803516694
529,6310.5004011,1238.1164055609693
530,15987.13673403,3212.780064169233
531,35098.21532837,673.487267501468
532,19101.62525565,3075.3968820900823
533,2955.1101037800004,359.3529981659281
534,12075.46390336,646.0930717746305
535,3714.99791917,431.5686699694577
536,165.83753043000002,126.22309282208602
537,7313.5415717999995,751.9710217620195
538,960.6708864,268.42837256554117
539,38734.67152806,2620.406140554266
540,68391.52866685,5783.039153724274
541,235.97979507,362.43414407506555
542,9999.43765268,1013.2174862994773
543,27373.863087590005,417.43913926112543
544,11711.85197747,1546.3473855719374
545,49938.27279611,3639.5364481421666
546,22856.68450715,1748.8112693542926
547,1331.8879451999999,223.07645197681444
548,8222.147243020001,490.2966122154399
549,5508.095285490002,271.07622154280045
550,16763.96641642,612.5919929119216
551,10345.34742043,761.4686552587729
552,12552.930028080002,1554.723631073512
553,15865.18305485,2701.1223103304706
554,18840.31318541,1464.1304179640288
555,9449.09110238,2616.9932369814824
556,16475.81260353,2478.2388898147997
557,16333.477307879999,560.77513885609
558,44080.4497081,2543.9476814646455
559,30323.61807138,1969.1318950822883
560,9632.83376617,461.5876910301028
561,33951.81049803,6308.461885481205
562,60746.57599035,6064.956122388942
563,38448.176268769996,5546.47769458759
564,12649.969509260001,2626.7245278743476
565,36576.234266880005,2021.320154235103
566,42773.9482862,6573.531937372234
567,25829.70781878,1255.8265834824267
568,24082.892754580003,2407.4390072650076
569,31770.2255772,3865.0217819789796
570,22706.580057190004,3231.2413347634993
571,7312.6810305200015,509.88714148293025
572,27234.046632240003,1886.9818805789614
573,52171.609727999996,5241.205773581408
574,40600.645461349995,5093.487064511801
575,10466.520909089999,1188.8583507570709
576,25031.48144738,2477.443373119502
577,17473.15680212,694.975380183476
578,41231.462752859996,2650.4322446911538
579,15533.56372189,1632.5747543625791
580,48719.910577689996,3770.7329409009885
581,30714.26937936,2258.785922306356
582,10097.609327639999,2930.5533793166073
583,11717.159347789999,355.6642259747711
584,57201.09135073,4861.686260534669
585,137.92234290000002,205.78668077665344
586,28189.10203089,5232.892724219636
587,29145.482281440003,2689.605809686125
588,36781.49382643,9191.561020817448
589,12048.6768287,754.5967922345895
590,1143.1061912399998,604.4957851870284
591,6968.557528429999,885.463802111878
592,28904.354730930005,1520.6076715471422
593,12623.3403931,2441.805896292303
594,69090.78977542001,6258.391049063883
595,4000.30605716,631.8815065566187
596,9746.8093639,2616.9187576940035
597,27406.690617810003,5850.844300634506
598,19604.036055440003,1657.5556192530673
599,34561.09413405,2388.439493415135
600,7083.798844930001,908.6102767507499
601,17648.941687520004,800.884261970498
602,3649.412111,334.0486848022949
603,2697.54536182,2359.245850916985
604,3149.36860891,595.4272106329603
605,38305.98162081,6639.59242251479
606,39737.81168023,3287.455868119783
607,26057.053593530003,11452.762148749644
608,12040.87544736,424.6186862748656
609,27102.34271743,1795.30873767368
610,22397.97546319,2134.1213762339044
611,46808.02484909,4520.736497177278
612,50697.14684681001,2950.697554432396
613,39392.415451479996,4896.03595104577
614,713.9301463499997,815.6914033837386
615,2067.44216497,441.84015518848685
616,15935.49442174,2558.64245951251
617,26123.94350855,5125.812998192886
618,23963.552487840003,1482.0996107419032
619,19071.51621991,2598.216944819733
620,38320.615218369996,8601.342418691498
621,27201.44365878,2657.594613953719
622,19725.46989828,6349.028023815252
623,47095.542746139996,4267.822512961331
624,53978.563455330004,5813.989356250319
625,78226.58033432999,4796.6567620224505
626,60793.06838039001,9143.941861237412
627,17972.648788910003,1148.2435234152845
628,11774.05002761,704.0152498133223
629,5503.921558799999,1034.3260670731072
630,731.80200208,249.88165095571227
631,2506.41100799,8280.43806378197
632,40084.89596689,4117.402249655471
633,18691.28352511,2546.530973111822
634,74906.11922277999,6175.758105260861
635,50444.56707396,8882.563907634209
636,58771.73785148,5173.510538421455
637,20788.93550398,2629.9117101842053
638,2662.5061704199998,418.864176239644
639,13090.17851681,1557.5155325597038
640,19274.96189561,2686.0163042586587
641,643.2863670700003,411.6847230024238
642,54081.11137526,5130.316124517319
643,5305.616321109999,455.49956100547826
644,13264.61890648,1234.93632837102
645,32757.58317996,3793.6298492960177
646,37266.61830277,2886.653372515214
647,41229.83571439,7380.029441815893
648,126942.94443049001,8289.705293507697
649,39038.4420403,2867.7583408854966
650,19727.439814190002,1932.3662788412587
651,1943.3372610299998,304.5540497158816
652,21039.10635512,1090.2989621730742
653,40287.17820153,3412.599310885473
654,9204.654707350002,464.4041459849772
655,36735.91882818,5312.975745036298
656,31439.54953013,3720.98874419399
657,62740.308433289996,7133.678503068512
658,30864.21316554,5875.9266830443585
659,74302.42038945,10148.146393805631
660,72052.79895987001,8704.509496804678
661,3172.2131816600004,548.8458958441595
662,60272.27513051,4137.880458614847
663,944.4381871999998,276.9451506610442
664,32051.946549170003,7820.018186155402
665,7738.691351519999,4861.2078140045305
666,29029.60546949,3001.3372738436315
667,14511.4143158,1667.2405312563503
668,38661.461408049996,4439.640290026976
669,100371.52087273,11037.821747624064
670,23871.665913110002,2460.0271611018156
671,53655.19433207,4218.285993091043
672,21652.73737943,2099.2352489190284
673,4730.592007549998,360.77391749118544
674,14273.950380369999,400.9652795164286
675,17145.692391160002,2881.139735645395
676,32369.076473020003,4951.540702753944
677,2566.58469516,273.9343231195146
678,22956.03343427,2999.084351681389
679,10736.32735701,1133.0290049550147
680,25941.94532092,2041.839866670849
681,22668.40630559,3017.858576473899
682,11514.671196030002,1802.2339540364578
683,51007.0981749,3874.1725596182514
684,12367.519815610001,793.215127290838
685,30056.37592745,3922.6133510934656
686,14841.036437109999,2726.504388025832
687,32135.09655751,3805.569634572835
688,13967.694776880002,785.9789935602774
689,45165.17368479,5756.95721432443
690,42934.560987360004,2894.762957031104
691,36322.05301719,7158.102152213577
692,62833.01470686,7785.770766852745
693,37277.37465611,6815.774165999248
694,49233.88064931,7163.318650590371
695,27713.70305805,1900.5426027278827
696,14599.23206894,6083.339518921705
697,1607.9585441199997,556.1181133003779
698,41587.848203539994,2312.811109283771
699,2681.9363709400004,799.0908411175999
700,27215.21587586,1983.94080695217
701,36968.90592029999,2837.011034581275
702,2425.74526455,607.7216108619023
703,40984.36645001,5722.520488475143
704,40926.83399369,3251.154126500216
705,22292.171086740003,2442.462221804569
706,8102.35571275,1590.5782585114848
707,8584.091698610002,808.8800365662992
708,16146.801271319999,6689.865342488385
709,48045.32021246999,3058.3985131125974
710,70329.05955794,4861.76286213285
711,16741.62798049,1254.3921302870308
712,50346.64330986,3976.2654566221286
713,3882.70640939,1092.358642696991
714,7293.5307834899995,999.5453725204867
715,36103.45978648,2819.4900488245903
716,38067.9440514,3263.233359466867
717,50395.03771869,4170.937878277302
718,78583.7627679,4544.644704626425
719,26188.933434630002,701.5766727285763
720,58576.9580938,6412.064444393686
721,53019.37723923,3592.4792894198595
722,23567.857472820004,4138.780970555389
723,8848.369817269999,1120.9180090737825
724,26073.102650729998,6265.144522303755
725,29927.722395679993,5511.853723698531
726,8468.83720256,653.720226007878
727,4632.0241197099995,636.2027870056945
728,25862.36738554,2928.68309075511
729,2222.3443164,1327.7530172669365
730,46155.456592459996,10413.40959245496
731,24220.290421470003,3821.9433318094616
732,11141.681109139998,687.491325845749
733,10394.47993315,5146.347558695865
734,42687.38695737,4404.105012632525
735,22206.996518879998,4500.741303962947
736,6837.560253679999,686.5515110269976
737,1320.740394460001,331.35489312249433
738,64136.432599730004,3149.7916902000507
739,20965.792513809996,8563.506903782434
740,36048.2080699,1269.2751373291176
741,21702.749613480002,709.3359191991605
742,48517.43750249,7247.433920878616
743,55374.64069715,5514.841699139633
744,71037.88916189001,5210.8184847558105
745,20611.53012928,1281.310676169464
746,57321.92346368,1707.2561444707774
747,48896.63759568,6711.243618782106
748,106.23405006,58.149240475249336
749,2619.38470872,485.46606016492433
750,48746.263408599996,3013.566155531265
751,13824.61268601,685.4516429379256
752,54426.87753141,9077.850815065125
753,21216.04639525,2496.0982901939824
754,21427.05479137,1043.5308042683237
755,57407.16942385,4177.650469275927
756,1479.41073418,622.3331208121957
757,8590.74085396,1266.1733684746978
758,5441.884982480001,2405.4971292094733
759,15041.26676521,892.109069471752
760,20929.07461092,1413.7090022890966
761,16743.09839061,1019.1316541798432
762,9750.408184380001,828.7537945780325
763,85201.20981249,6452.473990902886
764,4089.7330842799993,498.5282218649543
765,61063.81510008,4006.8562671944455
766,25022.93067257,2754.960040340464
767,32638.190797389998,6344.791265894288
768,6275.7808067999995,461.85649457541916
769,71114.91593285,4705.973121468797
770,6609.29177532,593.9881409261843
771,58204.71702348,11898.866158020799
772,169114.46677097,13359.979696742264
773,1920.7506821399998,330.0476152402459
774,23340.57203851,2648.291021633207
775,53578.737126609994,4996.64173607124
776,23733.582961869997,1498.2263488322224
777,29615.12051628,2523.9813616064357
778,18226.68051366,2569.4120804651893
779,2125.4347534900003,287.2589389097998
780,48722.463459440005,4598.000236757672
781,13457.636319969999,778.3680921306401
782,10244.95485991,1456.431682213433
783,3812.6046593900005,474.0604301764473
784,49025.136336049996,4961.87987521317
785,118388.42615635,7753.508801396041
786,11285.982366310001,397.87472854939256
