id,name,lat,lon
636,eZ Cash Communication,7.729363,79.821124
637,eZ Cash Communication,7.723367,79.832368
638,eZ Cash Communication,7.96629,79.837089
639,eZ Cash Communication,8.268573,79.878845
640,eZ Cash Communication,7.358126,79.835501
641,eZ Cash Communication,7.628906,79.822884
642,eZ Cash Communication,7.475581,79.859362
643,eZ Cash Communication,7.481283,79.830093
644,eZ Cash Communication,7.297343,79.891806
645,eZ Cash Communication,7.316966,79.846702
646,eZ Cash Communication,7.530638,79.882278
647,eZ Cash Communication,7.34857,79.861829
648,eZ Cash Communication,7.494771,79.895196
649,eZ Cash Communication,7.378427,79.874897
650,eZ Cash Communication,7.319648,79.977078
651,eZ Cash Communication,7.276889,79.86007
652,eZ Cash Communication,7.575223,79.801598
653,eZ Cash Communication,7.370128,79.833183
654,eZ Cash Communication,7.297854,79.892235
655,eZ Cash Communication,7.531319,79.837646
656,eZ Cash Communication,7.409452,79.832325
657,eZ Cash Communication,7.43473,79.831595
658,eZ Cash Communication,7.534403,79.820802
659,eZ Cash Communication,7.53368,79.83078
660,eZ Cash Communication,7.281933,79.855349
661,eZ Cash Communication,7.434709,79.831467
662,eZ Cash Communication,7.427666,79.944506
663,eZ Cash Communication,7.35355,79.885819
664,eZ Cash Communication,7.495579,79.84108
665,eZ Cash Communication,7.482644,79.826832
666,eZ Cash Communication,7.391812,79.859512
667,eZ Cash Communication,8.004619,80.983604
668,eZ Cash Communication,8.141272,80.966792
669,eZ Cash Communication,7.905169,81.131437
670,eZ Cash Communication,8.038791,80.905144
671,eZ Cash Communication,7.915413,81.000481
672,eZ Cash Communication,7.938918,80.724063
673,eZ Cash Communication,7.831072,81.08777
674,eZ Cash Communication,7.952264,80.952888
675,eZ Cash Communication,8.000396,80.986372
676,eZ Cash Communication,7.954443,81.024406
677,eZ Cash Communication,7.689302,80.717325
678,eZ Cash Communication,8.197643,81.037774
679,eZ Cash Communication,7.744215,81.148549
680,eZ Cash Communication,7.962167,80.949905
681,eZ Cash Communication,8.002287,80.908298
682,eZ Cash Communication,7.905381,81.058524
683,eZ Cash Communication,7.939779,81.000609
684,eZ Cash Communication,7.734636,80.791569
685,eZ Cash Communication,7.766103,81.173515
686,eZ Cash Communication,6.771159,80.31847
687,eZ Cash Communication,6.647131,80.352502
688,eZ Cash Communication,6.933925,80.217361
689,eZ Cash Communication,6.834056,80.408914
690,eZ Cash Communication,6.903592,80.088615
691,eZ Cash Communication,6.805549,80.272014
692,eZ Cash Communication,6.850323,80.263485
693,eZ Cash Communication,6.638563,80.312119
694,eZ Cash Communication,6.858898,80.215784
695,eZ Cash Communication,6.688754,80.415137
696,eZ Cash Communication,6.715755,80.384903
697,eZ Cash Communication,6.784498,80.356257
698,eZ Cash Communication,6.791274,80.274525
699,eZ Cash Communication,6.665567,80.431616
700,eZ Cash Communication,6.757906,80.368338
701,eZ Cash Communication,6.700582,80.362716
702,eZ Cash Communication,6.944703,80.716649
703,eZ Cash Communication,6.634716,80.3142
704,eZ Cash Communication,6.739452,80.273495
705,eZ Cash Communication,6.574575,80.424042
706,eZ Cash Communication,6.637668,80.391426
707,eZ Cash Communication,6.93844,80.2144
708,eZ Cash Communication,6.824597,80.306969
709,eZ Cash Communication,6.76449,80.371835
710,eZ Cash Communication,6.708925,80.485336
711,eZ Cash Communication,6.595805,80.45773
712,eZ Cash Communication,6.624506,80.541716
713,eZ Cash Communication,6.608339,80.620315
714,eZ Cash Communication,6.287231,80.158997
715,eZ Cash Communication,6.611557,80.637052
716,eZ Cash Communication,6.632552,80.523605
717,eZ Cash Communication,6.530874,80.39664
718,eZ Cash Communication,6.606069,80.611035
719,eZ Cash Communication,6.645937,80.497856
720,eZ Cash Communication,6.707487,80.434138
721,eZ Cash Communication,6.531252,80.396742
722,eZ Cash Communication,6.824469,80.07573
723,eZ Cash Communication,6.70592,80.470026
724,eZ Cash Communication,6.645809,80.497727
725,eZ Cash Communication,6.583229,80.573301
726,eZ Cash Communication,6.583256,80.41732
727,eZ Cash Communication,6.714434,80.438976
728,eZ Cash Communication,6.53679,80.404837
729,eZ Cash Communication,6.717577,80.500399
730,eZ Cash Communication,6.708254,80.435736
731,eZ Cash Communication,6.504523,80.65145
732,eZ Cash Communication,6.541405,80.321624
733,eZ Cash Communication,6.608829,80.621731
734,eZ Cash Communication,6.588899,80.506439
735,eZ Cash Communication,6.853327,81.247748
736,eZ Cash Communication,6.729948,80.677199
737,eZ Cash Communication,6.71746,80.769939
738,eZ Cash Communication,6.699985,80.583086
739,eZ Cash Communication,6.631742,80.723784
740,eZ Cash Communication,6.482543,80.706446
741,eZ Cash Communication,6.650115,80.701404
742,eZ Cash Communication,6.481583,80.707154
743,eZ Cash Communication,6.692676,80.643532
744,eZ Cash Communication,6.632211,80.700417
745,eZ Cash Communication,6.579264,80.707541
746,eZ Cash Communication,6.495953,80.683047
747,eZ Cash Communication,6.962786,81.036487
748,eZ Cash Communication,6.053993,80.630186
749,eZ Cash Communication,6.30167,80.636859
750,eZ Cash Communication,6.32255,80.603857
751,eZ Cash Communication,6.267864,80.630722
752,eZ Cash Communication,6.462181,80.796547
753,eZ Cash Communication,5.927957,80.588804
754,eZ Cash Communication,6.04087,80.70282
755,eZ Cash Communication,5.952234,80.549548
756,eZ Cash Communication,6.159457,80.584588
757,eZ Cash Communication,6.306,80.631924
758,eZ Cash Communication,6.203275,80.592914
759,eZ Cash Communication,6.079577,80.566092
760,eZ Cash Communication,6.078724,80.565491
761,eZ Cash Communication,5.959405,80.529549
762,eZ Cash Communication,6.037755,80.614243
763,eZ Cash Communication,6.026317,80.601969
764,eZ Cash Communication,5.958668,80.647888
765,eZ Cash Communication,5.959863,80.651064
766,eZ Cash Communication,6.253872,80.612183
767,eZ Cash Communication,6.165644,80.672436
768,eZ Cash Communication,5.937326,80.613685
769,eZ Cash Communication,6.048467,80.733204
770,eZ Cash Communication,6.144822,80.696425
771,eZ Cash Communication,6.076718,80.669861
772,eZ Cash Communication,6.083343,80.644712
773,eZ Cash Communication,6.306938,80.631495
774,eZ Cash Communication,6.020727,80.589352
775,eZ Cash Communication,6.448535,80.624628
776,eZ Cash Communication,6.267352,80.689516
777,eZ Cash Communication,6.257626,81.090431
778,eZ Cash Communication,6.141237,80.760498
779,eZ Cash Communication,6.399919,80.69355
780,eZ Cash Communication,6.413225,80.798435
781,eZ Cash Communication,6.33236,80.853882
782,eZ Cash Communication,6.363155,80.919585
783,eZ Cash Communication,6.431989,80.653124
784,eZ Cash Communication,6.29926,80.889373
785,eZ Cash Communication,6.343194,80.76921
786,eZ Cash Communication,6.298578,80.877968
787,eZ Cash Communication,6.339782,80.833454
788,eZ Cash Communication,6.433908,80.76745
789,eZ Cash Communication,6.332797,80.524657
790,eZ Cash Communication,6.251227,80.76273
791,eZ Cash Communication,6.365629,80.973358
792,eZ Cash Communication,6.158198,80.692177
793,eZ Cash Communication,6.31564,80.866885
794,eZ Cash Communication,6.181686,80.761871
795,eZ Cash Communication,6.152331,80.698185
796,eZ Cash Communication,6.266371,80.694301
797,eZ Cash Communication,6.333725,80.52618
798,eZ Cash Communication,6.282261,80.764618
799,eZ Cash Communication,6.359914,80.657244
800,eZ Cash Communication,6.336284,80.840664
801,eZ Cash Communication,5.982314,80.729771
802,eZ Cash Communication,7.395153,81.075368
803,eZ Cash Communication,6.089435,80.81058
804,eZ Cash Communication,6.361364,81.238403
805,eZ Cash Communication,6.623131,81.10352
806,eZ Cash Communication,5.966106,80.695192
807,eZ Cash Communication,5.970374,80.6962
808,eZ Cash Communication,6.409771,81.345348
809,eZ Cash Communication,6.283306,81.267157
810,eZ Cash Communication,6.61128,81.094379
811,eZ Cash Communication,6.448834,81.022668
812,eZ Cash Communication,6.347801,81.19626
813,eZ Cash Communication,6.16206,81.00563
814,eZ Cash Communication,6.320076,80.865555
815,eZ Cash Communication,6.4391,81.302712
816,eZ Cash Communication,5.989869,80.724707
817,eZ Cash Communication,6.129333,81.02241
818,eZ Cash Communication,6.261934,81.236601
819,eZ Cash Communication,6.615884,81.10498
820,eZ Cash Communication,6.443674,81.310329
821,eZ Cash Communication,5.928191,80.591927
822,eZ Cash Communication,6.042364,80.776613
823,eZ Cash Communication,5.985313,80.701371
824,eZ Cash Communication,6.028963,80.790421
825,eZ Cash Communication,6.047485,80.734974
826,eZ Cash Communication,6.143243,81.127188
827,eZ Cash Communication,6.437512,81.135707
828,eZ Cash Communication,6.294994,81.299515
829,eZ Cash Communication,6.015989,80.783973
830,eZ Cash Communication,5.994521,80.730371
831,eZ Cash Communication,6.417532,81.327882
832,eZ Cash Communication,6.285695,80.979881
833,eZ Cash Communication,6.388191,80.963016
834,eZ Cash Communication,6.281877,81.281662
835,eZ Cash Communication,6.135477,80.253711
836,eZ Cash Communication,6.139872,80.099902
837,eZ Cash Communication,6.17102,80.179242
838,eZ Cash Communication,6.222047,80.213327
839,eZ Cash Communication,6.237234,80.331559
840,eZ Cash Communication,6.100274,80.358639
841,eZ Cash Communication,6.171969,80.285286
842,eZ Cash Communication,6.195382,80.144427
843,eZ Cash Communication,6.039441,80.223713
844,eZ Cash Communication,6.170892,80.166528
845,eZ Cash Communication,6.067052,80.224421
846,eZ Cash Communication,6.036432,80.297012
847,eZ Cash Communication,6.225758,80.117905
848,eZ Cash Communication,6.108083,80.218863
849,eZ Cash Communication,6.000411,80.278344
850,eZ Cash Communication,6.00007,80.307698
851,eZ Cash Communication,6.133045,80.17024
852,eZ Cash Communication,6.140128,80.100288
853,eZ Cash Communication,6.102749,80.130587
854,eZ Cash Communication,6.014111,80.249419
855,eZ Cash Communication,6.248923,80.268345
856,eZ Cash Communication,6.144758,80.33864
857,eZ Cash Communication,6.158945,80.181227
858,eZ Cash Communication,6.189985,80.096458
859,eZ Cash Communication,6.086981,80.145328
860,eZ Cash Communication,6.062486,80.260148
861,eZ Cash Communication,6.059904,80.185905
862,eZ Cash Communication,6.191766,80.313663
863,eZ Cash Communication,6.065644,80.227211
864,eZ Cash Communication,6.215199,80.336602
865,eZ Cash Communication,6.085253,80.2986
866,eZ Cash Communication,6.038288,80.214722
867,eZ Cash Communication,6.078126,80.196011
868,eZ Cash Communication,6.040017,80.227758
869,eZ Cash Communication,6.093937,80.144277
870,eZ Cash Communication,6.033445,80.337138
871,eZ Cash Communication,6.232499,80.058188
872,eZ Cash Communication,6.029049,80.24251
873,eZ Cash Communication,6.059648,80.204144
874,eZ Cash Communication,6.207242,80.337031
875,eZ Cash Communication,6.289876,80.098915
876,eZ Cash Communication,6.284117,80.041494
877,eZ Cash Communication,6.419025,80.007162
878,eZ Cash Communication,6.321036,80.159308
879,eZ Cash Communication,6.38593,80.225945
880,eZ Cash Communication,6.271127,80.094023
881,eZ Cash Communication,6.326218,80.162752
882,eZ Cash Communication,6.343023,80.080322
883,eZ Cash Communication,6.269101,80.081878
884,eZ Cash Communication,6.313848,80.034971
885,eZ Cash Communication,6.319479,80.136166
886,eZ Cash Communication,6.34409,80.223842
887,eZ Cash Communication,6.263811,80.036731
888,eZ Cash Communication,6.289566,80.161239
889,eZ Cash Communication,6.232541,80.157108
890,eZ Cash Communication,6.400004,80.038748
891,eZ Cash Communication,6.159756,80.9725
892,eZ Cash Communication,6.276183,80.140371
893,eZ Cash Communication,6.261807,80.060334
894,eZ Cash Communication,6.342789,80.077157
895,eZ Cash Communication,6.338886,80.071492
896,eZ Cash Communication,6.275713,80.048962
897,eZ Cash Communication,6.323083,80.604458
898,eZ Cash Communication,6.017206,80.378358
899,eZ Cash Communication,6.278998,80.546898
900,eZ Cash Communication,5.985473,80.436831
901,eZ Cash Communication,6.27695,80.543861
902,eZ Cash Communication,6.211893,80.455885
903,eZ Cash Communication,6.063884,80.234356
904,eZ Cash Communication,6.123487,80.437088
905,eZ Cash Communication,6.336796,80.560684
906,eZ Cash Communication,6.344047,80.560341
907,eZ Cash Communication,6.199691,80.47245
908,eZ Cash Communication,5.957985,80.530472
909,eZ Cash Communication,5.973266,80.428762
910,eZ Cash Communication,5.970876,80.367737
911,eZ Cash Communication,6.052905,80.190067
912,eZ Cash Communication,6.261209,80.491805
913,eZ Cash Communication,5.952778,80.467987
914,eZ Cash Communication,6.345412,80.558453
915,eZ Cash Communication,5.988973,80.532146
916,eZ Cash Communication,6.329406,80.523273
917,eZ Cash Communication,5.974717,80.429964
918,eZ Cash Communication,9.345224,80.639949
919,eZ Cash Communication,8.483366,81.183059
920,eZ Cash Communication,8.259262,80.200989
921,eZ Cash Communication,7.033484,80.0928
922,Dialog Service Point,7.36538,80.616689
923,Dialog Service Point,6.100178,80.477732
924,Dialog Service Point,6.443929,80.003192
925,Dialog Service Point,6.232159975,80.05426813
926,Dialog Service Point,6.122647,81.022043
927,Dialog Service Point,6.876633,79.990811
928,Dialog Service Point,6.953766,80.211831
929,Dialog Service Point,6.650983,80.698469
930,Dialog Service Point,6.716158,79.990961
931,Dialog Service Point,6.830308,80.99048
932,Dialog Service Point,6.902867,79.920441
933,Dialog Service Point,6.0474,80.734459
934,Dialog Service Point,6.842291,79.900963
935,Dialog Service Point,7.576361,79.795766
936,Dialog Service Point,6.918228,79.862666
937,Dialog Service Point,6.903152,79.852687
938,Dialog Service Point,6.881759,79.869922
939,Dialog Service Point,6.867121,79.862639
940,Dialog Service Point,6.913028,79.87756
941,Dialog Service Point,6.93115,79.878188
942,Dialog Service Point,6.935735,79.849866
943,Dialog Service Point,6.934675,79.857597
944,Dialog Service Point,6.946543,79.857291
945,Dialog Service Point,6.946098,79.868288
946,Dialog Service Point,6.977197,79.87559
947,Dialog Service Point,7.637635,80.504838
948,Dialog Service Point,6.849265,79.865893
949,Dialog Service Point,7.671975,81.045198
950,Dialog Service Point,6.344269,80.560008
951,Dialog Service Point,6.845626,80.26929
952,Dialog Service Point,6.292366,80.163884
953,Dialog Service Point,6.332917,80.855462
954,Dialog Service Point,7.759374,80.570989
955,Dialog Service Point,6.034344,80.214757
956,Dialog Service Point,7.093174,79.995076
957,Dialog Service Point,7.163269,80.5657776
958,Dialog Service Point,7.298971,80.084507
959,Dialog Service Point,6.128261,81.12596
960,Dialog Service Point,6.90847,80.080327
961,Dialog Service Point,6.893915,80.596218
962,Dialog Service Point,6.141953,80.099776
963,Dialog Service Point,8.041104,80.951265
964,Dialog Service Point,6.841127,80.000792
965,Dialog Service Point,6.717083,80.065531
966,Dialog Service Point,7.083826,79.891237
967,Dialog Service Point,9.670294,80.009797
968,Dialog Service Point,7.002883,79.95513
969,Dialog Service Point,7.92689,81.035564
970,Dialog Service Point,6.935834,79.984049
971,Dialog Service Point,6.57572,80.574244
972,Dialog Service Point,7.416868,81.824681
973,Dialog Service Point,6.580636,79.962015
974,Dialog Service Point,8.360447,81.005429
975,Dialog Service Point,7.322726,80.622753
976,Dialog Service Point,7.163251,79.883507
977,Dialog Service Point,7.253328,80.345939
978,Dialog Service Point,8.043614,80.595306
979,Dialog Service Point,6.976076,79.924578
980,Dialog Service Point,6.984502,79.921143
981,Dialog Service Point,7.043187,80.129964
982,Dialog Service Point,6.841042,79.965641
983,Dialog Service Point,6.883711,79.902009
984,Dialog Service Point,7.469539,80.049917
985,Dialog Service Point,6.847894,79.944102
986,Dialog Service Point,6.849436,79.923898
987,Dialog Service Point,7.339951,80.992434
988,Dialog Service Point,6.908462,79.94454
989,Dialog Service Point,7.473347,80.622842
990,Dialog Service Point,5.945878,80.550047
991,Dialog Service Point,5.944631,80.550653
992,Dialog Service Point,6.518903,80.115834
993,Dialog Service Point,7.2545,80.445813
994,Dialog Service Point,7.168493,79.946784
995,Dialog Service Point,6.872995,81.350659
996,Dialog Service Point,6.774065,79.882613
997,Dialog Service Point,6.829668,79.867939
998,Dialog Service Point,9.268562,80.816449
999,Dialog Service Point,7.43155,80.214035
1000,Dialog Service Point,7.409633,79.863696
1001,Dialog Service Point,7.05469,80.533304
1002,Dialog Service Point,7.205488,79.85073
1003,Dialog Service Point,9.798447,80.192028
1004,Dialog Service Point,7.750359,80.115735
1005,Dialog Service Point,7.142806,80.095659
1006,Dialog Service Point,6.973274,80.7659
1007,Dialog Service Point,6.712276,79.908457
1008,Dialog Service Point,6.625737,80.538427
1009,Dialog Service Point,7.263628,80.592967
1010,Dialog Service Point,6.801517,79.921771
1011,Dialog Service Point,6.871765,81.830142
1012,Dialog Service Point,8.029038,79.832754
1013,Dialog Service Point,7.028086,79.922785
1014,Dialog Service Point,6.906854,79.902427
1015,Dialog Service Point,6.68009,80.404164
1016,Dialog Service Point,6.819435,79.873593
1017,Dialog Service Point,6.907213,81.554732
1018,Dialog Service Point,6.049905,80.733746
1019,Dialog Service Point,6.874782,79.934159
1020,Dialog Service Point,8.16249,80.300549
1021,Dialog Service Point,6.277364,81.286892
1022,Dialog Service Point,7.22577,80.197996
1023,Dialog Service Point,7.618583,80.247188
1024,Dialog Service Point,6.975648,79.887879
1025,Dialog Service Point,6.987695,79.894391
1026,Dialog Service Point,5.972674,80.429237
1027,Dialog Service Point,6.906009,80.910275
1028,Dialog Service Point,7.022452,79.899769
1029,Dialog Service Point,6.936832,79.895593
1030,Dialog Service Point,6.732494,81.103821
1031,Dialog Service Point,7.028682,80.295658
1032,mCash Communication,7.283174,79.875588
1033,mCash Communication,7.333009,80.99021499999999
1034,mCash Communication,6.8961749,79.8570663
1035,mCash Communication,7.394248500000001,81.8342923
1036,mCash Communication,7.5017075,81.3263838
1037,mCash Communication,7.2558857,81.8542195
1038,mCash Communication,7.6703416,81.0472262
1039,mCash Communication,7.2283542,81.672674
1040,mCash Communication,7.412533,81.82838319999999
1041,mCash Communication,7.4168639,81.8235855
1042,mCash Communication,7.4368379,81.8132218
1043,mCash Communication,6.921549400000001,79.8533577
1044,mCash Communication,6.9366021,79.8570493
1045,mCash Communication,6.8693312,81.8314506
1046,mCash Communication,6.874721699999999,81.8298502
1047,mCash Communication,6.937959,79.85176249999999
1048,mCash Communication,7.407258599999999,81.8307118
1049,mCash Communication,7.3952132,81.8349277
1050,mCash Communication,7.3643753,81.8043755
1051,mCash Communication,7.362093099999999,81.8036292
1052,mCash Communication,7.363205,81.80388339999999
1053,mCash Communication,7.4150105,81.82534969999999
1054,mCash Communication,7.3699233,81.8057147
1055,mCash Communication,8.3353241,80.4111635
1056,mCash Communication,8.371489500000001,80.3919548
1057,mCash Communication,8.336106299999999,80.4113872
1058,mCash Communication,8.321009799999999,80.4010438
1059,mCash Communication,7.3126216,79.84756820000001
1060,mCash Communication,8.327516,80.3611091
1061,mCash Communication,8.3158954,80.4159129
1062,mCash Communication,8.3113517,80.4036508
1063,mCash Communication,8.4091211,80.7480741
1064,mCash Communication,8.903964,80.77570200000001
1065,mCash Communication,8.232377399999999,80.3532266
1066,mCash Communication,20.2894699,85.8620767
1067,mCash Communication,8.039058899999999,80.7549351
1068,mCash Communication,8.653949299999999,81.2127399
1069,mCash Communication,8.8354122,80.7589021
1070,mCash Communication,7.2536844,80.3498523
1071,mCash Communication,8.0406664,80.59553679999999
1072,mCash Communication,8.0409738,80.5959713
1073,mCash Communication,8.040018,80.59795679999999
1074,mCash Communication,8.040891499999999,80.59679369999999
1075,mCash Communication,8.323240499999999,80.4030732
1076,mCash Communication,6.8060449,79.8792302
1077,mCash Communication,8.3587236,80.5114874
1078,mCash Communication,6.9264988,79.93401659999999
1079,mCash Communication,6.8639693,79.89853099999999
1080,mCash Communication,6.0488883,80.7327737
1081,mCash Communication,8.260858899999999,80.20440789999999
1082,mCash Communication,7.828863399999999,80.570881
1083,mCash Communication,6.925175299999999,80.6088322
1084,mCash Communication,8.4430227,80.5067248
1085,mCash Communication,6.937862,79.8559102
1086,mCash Communication,6.979217299999999,79.930237
1087,mCash Communication,8.1545305,80.2965139
1088,mCash Communication,6.9844078,81.0599603
1089,mCash Communication,6.982957,81.06920099999999
1090,mCash Communication,7.0236926,81.116086
1091,mCash Communication,6.9877357,81.0578937
1092,mCash Communication,6.9878391,81.0575872
1093,mCash Communication,6.993534299999999,81.0541757
1094,mCash Communication,7.0048193,79.9566564
1095,mCash Communication,6.9880447,81.0594461
1096,mCash Communication,6.9856661,81.05973639999999
1097,mCash Communication,6.9879886,81.05757349999999
1098,mCash Communication,6.979945400000001,81.06121929999999
1099,mCash Communication,6.9907378,81.0539245
1100,mCash Communication,7.5206335,80.6769731
1101,mCash Communication,6.916786699999999,80.8312507
1102,mCash Communication,6.8305947,80.98906389999999
1103,mCash Communication,6.8314627,81.00387889999999
1104,mCash Communication,6.8498087,80.9890023
1105,mCash Communication,6.8110625,81.0284229
1106,mCash Communication,6.8063908,81.0018539
1107,mCash Communication,6.895281,79.92354619999999
1108,mCash Communication,6.8067413,80.95590639999999
1109,mCash Communication,6.8194864,80.9748173
1110,mCash Communication,6.8081312,80.95723149999999
1111,mCash Communication,6.813037899999999,80.9579509
1112,mCash Communication,7.472368299999999,81.01814069999999
1113,mCash Communication,6.9574229,81.03302390000002
1114,mCash Communication,6.834289000000001,81.00115699999999
1115,mCash Communication,6.929659,81.0405968
1116,mCash Communication,7.0400243,80.9862237
1117,mCash Communication,6.955781500000001,81.0318218
1118,mCash Communication,7.130595599999999,81.0219279
1119,mCash Communication,6.8607292,79.8643196
1120,mCash Communication,7.338265099999999,80.99233699999999
1121,mCash Communication,7.339163399999999,80.9925536
1122,mCash Communication,7.3387083,80.9917497
1123,mCash Communication,7.338807600000001,80.9921088
1124,mCash Communication,7.324104900000001,80.99076520000001
1125,mCash Communication,7.137479099999999,81.0480939
1126,mCash Communication,6.846366799999999,79.9261795
1127,mCash Communication,7.2166848,81.1224743
1128,mCash Communication,6.8879892,81.04301199999999
1129,mCash Communication,6.951430999999999,80.880366
1130,mCash Communication,6.9051646,80.9122831
1131,mCash Communication,6.901907200000001,80.9079245
1132,mCash Communication,6.9055217,80.9119892
1133,mCash Communication,6.9052345,80.9159458
1134,mCash Communication,6.885803,79.93175339999999
1135,mCash Communication,6.9412743,79.92068019999999
1136,mCash Communication,6.938597799999999,79.8947585
1137,mCash Communication,6.865114300000001,79.9958305
1138,mCash Communication,6.8792209,79.9867206
1139,mCash Communication,6.886564799999999,79.9681552
1140,mCash Communication,6.867414999999999,79.910056
1141,mCash Communication,6.885642,79.8970346
1142,mCash Communication,6.9550082,80.2042799
1143,mCash Communication,6.951250399999999,80.2129109
1144,mCash Communication,6.9465971,80.1378687
1145,mCash Communication,6.945348099999999,80.1216106
1146,mCash Communication,6.923955899999999,80.1876721
1147,mCash Communication,6.908964000000001,80.0814901
1148,mCash Communication,6.8987303,80.12566939999999
1149,mCash Communication,6.8722365,80.1216267
1150,mCash Communication,6.8674048,80.14652219999999
1151,mCash Communication,6.9009746,80.1279632
1152,mCash Communication,6.941621,79.9864821
1153,mCash Communication,6.9530826,80.212323
1154,mCash Communication,6.7163723,79.9074409
1155,mCash Communication,6.9336083,80.2166177
1156,mCash Communication,6.9529321,80.21246270000002
1157,mCash Communication,6.951108000000001,80.213375
1158,mCash Communication,6.9412971,80.1373289
1159,mCash Communication,6.880972,79.859464
1160,mCash Communication,6.7144786,79.9887614
1161,mCash Communication,6.8004026,79.9241546
1162,mCash Communication,6.905693200000001,79.9277263
1163,mCash Communication,6.9037194,79.93289109999999
1164,mCash Communication,6.8933974,79.9263296
1165,mCash Communication,6.8504238,79.9063372
1166,mCash Communication,6.8488794,79.89777289999999
1167,mCash Communication,6.924604899999999,79.85066359999999
1168,mCash Communication,6.9364683,79.85420409999999
1169,mCash Communication,6.9355319,79.85066359999999
1170,mCash Communication,6.934578399999999,79.84693999999999
1171,mCash Communication,6.9342412,79.85024159999999
1172,mCash Communication,6.895775,79.8558078
1173,mCash Communication,6.944383699999999,79.8805764
1174,mCash Communication,6.9006583,79.85343259999999
1175,mCash Communication,6.958709799999999,79.8599782
1176,mCash Communication,6.970283800000001,79.8726379
1177,mCash Communication,6.8989205,79.8769514
1178,mCash Communication,6.8989702,79.876953
1179,mCash Communication,6.9517742,79.862765
1180,mCash Communication,6.9401452,79.8528536
1181,mCash Communication,6.8768588,79.8696094
1182,mCash Communication,6.9248997,79.8651266
1183,mCash Communication,6.944525199999999,79.86748419999999
1184,mCash Communication,6.9441115,79.8701306
1185,mCash Communication,6.8721529,79.89389779999999
1186,mCash Communication,6.9154943,79.876097
1187,mCash Communication,6.9372231,79.87842599999999
1188,mCash Communication,6.9368653,79.8723146
1189,mCash Communication,6.9368175,79.85768569999999
1190,mCash Communication,6.9130962,79.8492618
1191,mCash Communication,6.9435927,79.8762593
1192,mCash Communication,6.9703642,79.87251619999999
1193,mCash Communication,6.962135699999999,79.8631681
1194,mCash Communication,6.962210799999999,79.862337
1195,mCash Communication,6.947515999999999,79.88333449999999
1196,mCash Communication,6.822941999999999,79.8712721
1197,mCash Communication,6.878377100000001,79.87262969999999
1198,mCash Communication,6.9224048,79.8531627
1199,mCash Communication,6.8722448,79.8616376
1200,mCash Communication,6.8735921,79.8663347
1201,mCash Communication,6.9212929,79.8708643
1202,mCash Communication,6.9471265,79.87147569999999
1203,mCash Communication,6.939397,79.860564
1204,mCash Communication,6.9319891,79.8645892
1205,mCash Communication,6.9307945,79.878193
1206,mCash Communication,6.9455487,79.8596354
1207,mCash Communication,6.947773,79.8623003
1208,mCash Communication,6.9272771,79.8656089
1209,mCash Communication,6.9012832,79.8530171
1210,mCash Communication,6.935517399999999,80.1930181
1211,mCash Communication,6.9417803,79.8603765
1212,mCash Communication,6.8945754,79.8772856
1213,mCash Communication,6.919098,79.87353159999999
1214,mCash Communication,6.9150037,79.8771261
1215,mCash Communication,6.927243799999999,79.86135469999999
1216,mCash Communication,6.93945,79.85404299999999
1217,mCash Communication,6.9355177,79.84555259999999
1218,mCash Communication,6.9386437,79.8785999
1219,mCash Communication,6.9233595,79.8689971
1220,mCash Communication,6.9460466,79.8592532
1221,mCash Communication,6.851152099999999,79.8657089
1222,mCash Communication,6.8657757,79.8743302
1223,mCash Communication,6.871975700000001,79.8804038
1224,mCash Communication,6.8714512,79.8675738
1225,mCash Communication,6.8633153,79.87678509999999
1226,mCash Communication,6.8662769,79.8759376
1227,mCash Communication,6.836982,79.8858675
1228,mCash Communication,6.9017373,80.08781309999999
1229,mCash Communication,7.583079699999999,79.79659629999999
1230,mCash Communication,6.841921999999999,80.0033772
1231,mCash Communication,6.8866894,80.0878372
1232,mCash Communication,6.908809499999999,80.0808736
1233,mCash Communication,6.9086774,80.08124339999999
1234,mCash Communication,6.8772712,79.9691145
1235,mCash Communication,6.840482499999999,80.02202419999999
1236,mCash Communication,6.827907,80.0265744
1237,mCash Communication,6.828408100000001,80.0036918
1238,mCash Communication,6.8493137,80.0000371
1239,mCash Communication,6.8415997,80.00408259999999
1240,mCash Communication,6.8116641,79.97488709999999
1241,mCash Communication,6.8482694,80.0187129
1242,mCash Communication,6.8413315,80.00513200000002
1243,mCash Communication,6.8400987,80.00289339999999
1244,mCash Communication,6.8410458,80.0028042
1245,mCash Communication,6.840641799999999,80.00313799999999
1246,mCash Communication,6.8404542,80.0031163
1247,mCash Communication,6.842060500000001,80.0032286
1248,mCash Communication,6.8517966,80.0325357
1249,mCash Communication,6.8411646,80.0027851
1250,mCash Communication,6.833081399999999,80.0061052
1251,mCash Communication,6.8479779,80.0195219
1252,mCash Communication,6.8444093,80.0184663
1253,mCash Communication,6.874960000000001,80.02732400000001
1254,mCash Communication,6.8394514,79.9913655
1255,mCash Communication,6.844563399999999,79.96991460000001
1256,mCash Communication,7.234631299999999,80.2620833
1257,mCash Communication,6.8423285,80.006012
1258,mCash Communication,6.9357064,79.9617224
1259,mCash Communication,6.8027557,79.96807489999999
1260,mCash Communication,6.9128456,79.9722311
1261,mCash Communication,6.9169,79.9235262
1262,mCash Communication,6.896198099999999,79.8548125
1263,mCash Communication,6.9119458,79.8511063
